# Q1 =   100.0000 , Q2 =   100.0000
# x  F2Wp(LO) F2Wm(LO) F2Wp(NLO) F2Wm(NLO) F2Wp(NNLO) F2Wm(NNLO) F2Wp(N3LO) F2Wm(N3LO) F2Z(LO) F2Z(NLO) F2Z(NNLO) F2Z(N3LO)
    1.000000316960E-05    2.945353147972E+00    2.944944577997E+00    1.531476805008E-02    1.527607596297E-02   -2.332483476090E-03   -2.334651978521E-03    8.183534923106E-04    8.184001869912E-04    1.998518815074E+00    1.338472528241E-02   -1.971359305636E-03    6.975642465077E-04
    1.122018806381E-05    2.911725116919E+00    2.911277129671E+00    1.513468795730E-02    1.509269976397E-02   -2.358652760064E-03   -2.360951620246E-03    7.776418642207E-04    7.776913868219E-04    1.975683232355E+00    1.322500397601E-02   -1.993900388837E-03    6.628868459599E-04
    1.258925802843E-05    2.878490136593E+00    2.877998929354E+00    1.495618279228E-02    1.491062877685E-02   -2.384139418186E-03   -2.386574979954E-03    7.383099538066E-04    7.383624365505E-04    1.953112830454E+00    1.306650262142E-02   -2.015860896419E-03    6.293846675711E-04
    1.412537978909E-05    2.845644458409E+00    2.845105861624E+00    1.477918781594E-02    1.472977752087E-02   -2.408924018690E-03   -2.411502792178E-03    7.003333617688E-04    7.003889398324E-04    1.930804917304E+00    1.290915312233E-02   -2.037224347649E-03    5.970369322963E-04
    1.584893674715E-05    2.813184445577E+00    2.812593887474E+00    1.460363483269E-02    1.455005562735E-02   -2.432985667251E-03   -2.435714318360E-03    6.636875694282E-04    6.637463807337E-04    1.908756862411E+00    1.275288365711E-02   -2.057973007291E-03    5.658227592678E-04
    1.778279945500E-05    2.781106578077E+00    2.780459045874E+00    1.442945188309E-02    1.437136745458E-02   -2.456301945712E-03   -2.459187283608E-03    6.283479306944E-04    6.284101156732E-04    1.886966098857E+00    1.259761838260E-02   -2.078087832295E-03    5.357211589327E-04
    1.995262909442E-05    2.749407458139E+00    2.748697455509E+00    1.425656291446E-02    1.419361167954E-02   -2.478848850811E-03   -2.481897813297E-03    5.942896648071E-04    5.943553661370E-04    1.865430125507E+00    1.244327711999E-02   -2.097548418415E-03    5.067110268488E-04
    2.238721798482E-05    2.718083816265E+00    2.717305316707E+00    1.408488742836E-02    1.401668086571E-02   -2.500600733313E-03   -2.503820369938E-03    5.614878499561E-04    5.615572122722E-04    1.844146509447E+00    1.228977502222E-02   -2.116332947124E-03    4.787711382271E-04
    2.511887163984E-05    2.687132517848E+00    2.686278913557E+00    1.391434010349E-02    1.384046100620E-02   -2.521530237983E-03   -2.524927690751E-03    5.299174178916E-04    5.299905874691E-04    1.823112888660E+00    1.213702222234E-02   -2.134418133189E-03    4.518801433169E-04
    2.818383744181E-05    2.656550570434E+00    2.655614616246E+00    1.374483039274E-02    1.366483104171E-02   -2.541608244944E-03   -2.545190726477E-03    4.995531496429E-04    4.996302740535E-04    1.802326974969E+00    1.198492346231E-02   -2.151779173372E-03    4.260165637345E-04
    3.162278562252E-05    2.626335131680E+00    2.625308883619E+00    1.357626209292E-02    1.348966235269E-02   -2.560803812977E-03   -2.564578582018E-03    4.703696724692E-04    4.704509002117E-04    1.781786557262E+00    1.183337770174E-02   -2.168389696761E-03    4.011587898402E-04
    3.548134893245E-05    2.596483518076E+00    2.595358265969E+00    1.340853288586E-02    1.331481822533E-02   -2.579084125435E-03   -2.583058459564E-03    4.423414581761E-04    4.424269382803E-04    1.761489505021E+00    1.168227770634E-02   -2.184221717284E-03    3.772850792776E-04
    3.981072815955E-05    2.566993214479E+00    2.565759408095E+00    1.324153384925E-02    1.314015329129E-02   -2.596414439489E-03   -2.600595604949E-03    4.154428229322E-04    4.155327045385E-04    1.741433772181E+00    1.153150961564E-02   -2.199245589050E-03    3.543735567899E-04
    4.466837153263E-05    2.537861884551E+00    2.536509052615E+00    1.307514893588E-02    1.296551294096E-02   -2.612758039519E-03   -2.617153258082E-03    3.896479287280E-04    3.897423606432E-04    1.721617401346E+00    1.138095249007E-02   -2.213429965230E-03    3.324022154339E-04
    5.011873702437E-05    2.509087382159E+00    2.507604043571E+00    1.290925441965E-02    1.279073271047E-02   -2.628076195561E-03   -2.632692608344E-03    3.649307866265E-04    3.650299168576E-04    1.702038528383E+00    1.123047783720E-02   -2.226741761242E-03    3.113489193201E-04
