# create_bands_n3lo.py -sqrts 1
# LO cross-section {center, min, max}
0.0047643356 0.0040067125 0.0057890184


# LO ptH {ptmin, ptmax, center, min, max}
0.0 10.0 2.0188743e-05 1.7185204e-05 2.4225185e-05
10.0 20.0 5.3788012e-05 4.5736819e-05 6.4602678e-05
20.0 30.0 7.2397887e-05 6.141941e-05 8.7143581e-05
30.0 40.0 7.5777751e-05 6.4083443e-05 9.1509363e-05
40.0 50.0 6.855188e-05 5.776838e-05 8.3091925e-05
50.0 60.0 5.6048246e-05 4.7036858e-05 6.8239013e-05
60.0 70.0 4.2518052e-05 3.5527553e-05 5.2007355e-05
70.0 80.0 3.0408314e-05 2.5293678e-05 3.7377139e-05
80.0 90.0 2.0803929e-05 1.7221287e-05 2.5692813e-05
90.0 100.0 1.3690612e-05 1.12806e-05 1.6998492e-05
100.0 110.0 8.7423948e-06 7.1690028e-06 1.0912884e-05
110.0 120.0 5.4500696e-06 4.4454166e-06 6.8387921e-06
120.0 130.0 3.3219835e-06 2.6964376e-06 4.1947206e-06
130.0 140.0 1.9890593e-06 1.6064019e-06 2.5237887e-06
140.0 150.0 1.1758896e-06 9.4482441e-07 1.499743e-06
150.0 160.0 6.8383637e-07 5.4708419e-07 8.7820069e-07
160.0 170.0 3.930606e-07 3.1262863e-07 5.0724672e-07
170.0 180.0 2.2392535e-07 1.7729267e-07 2.904825e-07
180.0 190.0 1.2556745e-07 9.8624025e-08 1.6444269e-07
190.0 200.0 6.9735791e-08 5.4728698e-08 9.135955e-08
200.0 210.0 3.9012749e-08 3.0397494e-08 5.1643092e-08
210.0 220.0 2.1155787e-08 1.6467018e-08 2.8059715e-08
220.0 230.0 1.1569699e-08 8.8956591e-09 1.5335247e-08
230.0 240.0 6.1351478e-09 4.7049449e-09 8.4278679e-09
240.0 250.0 3.2231965e-09 2.4523469e-09 4.3268537e-09
250.0 260.0 1.7444609e-09 1.3217715e-09 2.3711146e-09
260.0 270.0 8.7767418e-10 6.6481065e-10 1.2249798e-09
270.0 280.0 4.5059254e-10 3.4220637e-10 6.2625529e-10
280.0 290.0 2.391113e-10 1.7257069e-10 3.1926768e-10
290.0 300.0 1.0755182e-10 8.3340013e-11 1.5679909e-10
300.0 310.0 5.3339607e-11 3.6936859e-11 7.4903199e-11
310.0 320.0 2.4947937e-11 1.7299525e-11 3.4907297e-11
