# create_bands_n3lo.py -sqrts 20
# LO cross-section {center, min, max}
8.2888877 8.1847571 8.3318646


# LO ptH {ptmin, ptmax, center, min, max}
0.0 10.0 0.01054561 0.010002817 0.010948683
10.0 20.0 0.030472142 0.02897453 0.031572057
20.0 30.0 0.047088858 0.044961231 0.048633069
30.0 40.0 0.059143657 0.05675179 0.060838193
40.0 50.0 0.066220771 0.06391216 0.067815826
50.0 60.0 0.068812114 0.066763596 0.070149787
60.0 70.0 0.067552758 0.065936778 0.068519522
70.0 80.0 0.063708875 0.06252719 0.064395689
80.0 90.0 0.05830916 0.057491513 0.058621605
90.0 100.0 0.052040686 0.051608491 0.052139902
100.0 110.0 0.045667501 0.0454365 0.045667501
110.0 120.0 0.039493349 0.039279546 0.039502009
120.0 130.0 0.033770318 0.033432314 0.033934893
130.0 140.0 0.02869047 0.028358655 0.028903595
140.0 150.0 0.024231451 0.023861721 0.024539574
150.0 160.0 0.020419109 0.020054389 0.020716184
160.0 170.0 0.017150108 0.01677587 0.017475519
170.0 180.0 0.014380059 0.014048142 0.014705388
180.0 190.0 0.012074291 0.011754835 0.012350731
190.0 200.0 0.010129144 0.009846992 0.010419547
200.0 210.0 0.0085107468 0.0082422222 0.0087662433
210.0 220.0 0.0071648591 0.006941594 0.0073954454
220.0 230.0 0.0060508896 0.0058353826 0.0062617517
230.0 240.0 0.0051036279 0.004929564 0.0053014703
240.0 250.0 0.0043422921 0.0041768887 0.0045017587
250.0 260.0 0.0036883658 0.0035427142 0.0038418633
260.0 270.0 0.0031407377 0.0030043631 0.0032794966
270.0 280.0 0.0026738924 0.0025622626 0.0028050194
280.0 290.0 0.0022950686 0.0021944855 0.002402043
290.0 300.0 0.0019723924 0.001878208 0.0020703296
300.0 310.0 0.0016950898 0.0016202793 0.0017840296
310.0 320.0 0.0014652994 0.0013944069 0.0015430169
320.0 330.0 0.0012694885 0.0012039044 0.001336089
330.0 340.0 0.0011004228 0.0010457776 0.0011660857
340.0 350.0 0.00095890014 0.00090897849 0.0010097192
350.0 360.0 0.00083562475 0.00078888688 0.00088589559
360.0 370.0 0.0007296693 0.00069144302 0.00077637638
370.0 380.0 0.00064040854 0.00060375965 0.00068225078
380.0 390.0 0.00056382089 0.00052998276 0.00059709174
390.0 400.0 0.00049377577 0.0004647054 0.00052683854
400.0 410.0 0.00043561657 0.00040957575 0.00046578192
410.0 420.0 0.0003851873 0.00036259854 0.00041309059
420.0 430.0 0.00034108592 0.00032108597 0.00036440318
430.0 440.0 0.00030352121 0.00028343462 0.0003238038
440.0 450.0 0.00026946844 0.00025233296 0.00028750588
450.0 460.0 0.00023948357 0.00022381806 0.00025815699
460.0 470.0 0.00021438852 0.00020227862 0.00023130394
470.0 480.0 0.00019150926 0.00017891462 0.0002056345
480.0 490.0 0.00017299616 0.00016128051 0.00018572415
490.0 500.0 0.00015439482 0.00014508387 0.00016509261
500.0 510.0 0.00013943095 0.00012896815 0.00015012025
510.0 520.0 0.00012494193 0.0001152758 0.00013444074
520.0 530.0 0.00011312951 0.00010565615 0.0001215895
530.0 540.0 0.00010111813 9.4981625e-05 0.00011059558
540.0 550.0 9.2760877e-05 8.4848053e-05 0.00010054449
550.0 560.0 8.3079156e-05 7.6764745e-05 9.0079587e-05
560.0 570.0 7.5514673e-05 7.0168238e-05 8.2326586e-05
570.0 580.0 6.8005813e-05 6.3133735e-05 7.4237141e-05
580.0 590.0 6.2523248e-05 5.750245e-05 6.7626446e-05
590.0 600.0 5.6591636e-05 5.2561554e-05 6.1864647e-05


# LO yH {ptmin, ptmax, center, min, max}
-6.0 -5.5 0.0 0.0 0.0
-5.5 -5.0 3.5093673e-10 2.9649808e-10 3.829475e-10
-5.0 -4.5 0.00018863561 0.00017612126 0.00020550218
-4.5 -4.0 0.0097117844 0.0093555771 0.010044885
