# create_bands_n3lo.py -sqrts 30
# LO cross-section {center, min, max}
15.315559 14.78273 15.70142


# LO ptH {ptmin, ptmax, center, min, max}
0.0 10.0 0.018179043 0.016806446 0.019291052
10.0 20.0 0.052655171 0.04878697 0.055777195
20.0 30.0 0.081751098 0.076083153 0.086321389
30.0 40.0 0.10333352 0.096638334 0.10862294
40.0 50.0 0.1166137 0.10972619 0.12204436
50.0 60.0 0.12214691 0.1155232 0.12727724
60.0 70.0 0.1211151 0.11532882 0.12549125
70.0 80.0 0.11519609 0.11026284 0.11887801
80.0 90.0 0.10649885 0.10248746 0.10941168
90.0 100.0 0.095950465 0.092833146 0.098172304
100.0 110.0 0.084951718 0.082581101 0.08654399
110.0 120.0 0.074230333 0.07249702 0.075342059
120.0 130.0 0.064114397 0.06287101 0.064852327
130.0 140.0 0.054892967 0.054119671 0.055305118
140.0 150.0 0.046856437 0.046263952 0.047089248
150.0 160.0 0.039771578 0.039507066 0.039835244
160.0 170.0 0.033717421 0.033542676 0.033717421
170.0 180.0 0.028576934 0.028475615 0.028576934
180.0 190.0 0.024147714 0.023942457 0.024213754
190.0 200.0 0.020430448 0.020288967 0.020517555
200.0 210.0 0.017350468 0.01712417 0.01746278
210.0 220.0 0.014685057 0.014502422 0.014859122
220.0 230.0 0.012486662 0.012296622 0.012643809
230.0 240.0 0.01066392 0.010491867 0.010808116
240.0 250.0 0.0091024775 0.0089127948 0.0092490093
250.0 260.0 0.0077893903 0.0076248903 0.007933481
260.0 270.0 0.0066767424 0.0065394225 0.0068316477
270.0 280.0 0.0057594749 0.0056199788 0.0058762904
280.0 290.0 0.0049682302 0.0048361007 0.005093185
290.0 300.0 0.0043031418 0.004173355 0.0044060848
300.0 310.0 0.0037146185 0.0036053825 0.0038406978
310.0 320.0 0.0032288355 0.0031390375 0.0033306847
320.0 330.0 0.0028208055 0.0027275777 0.0029082006
330.0 340.0 0.0024651426 0.0023839417 0.0025438828
340.0 350.0 0.002154593 0.0020890452 0.0022395736
350.0 360.0 0.0018987247 0.0018369015 0.0019611553
360.0 370.0 0.001676387 0.00160192 0.0017299186
370.0 380.0 0.0014717942 0.0014186268 0.0015347915
380.0 390.0 0.0012945502 0.0012567523 0.0013568301
390.0 400.0 0.001159815 0.0011043594 0.0012028575
400.0 410.0 0.0010294583 0.00098071707 0.0010649387
410.0 420.0 0.00090205265 0.00087538458 0.00095700889
420.0 430.0 0.00081291241 0.00077477727 0.00085137931
430.0 440.0 0.00072772323 0.00069353258 0.00075246415
440.0 450.0 0.00064627653 0.00061611015 0.00068271333
450.0 460.0 0.00058415197 0.00055474448 0.00061638494
460.0 470.0 0.0005190577 0.00049593562 0.0005468742
470.0 480.0 0.00046993721 0.00045094255 0.00049615883
480.0 490.0 0.00042183835 0.0004034802 0.00044381309
490.0 500.0 0.00038564877 0.00035995458 0.00040157581
500.0 510.0 0.00034488018 0.00032817145 0.00036502074
510.0 520.0 0.00031217381 0.00029718475 0.00033103739
520.0 530.0 0.00028285729 0.00027038496 0.00030124281
530.0 540.0 0.00025821965 0.00024393866 0.00027280213
540.0 550.0 0.00023487338 0.00022110252 0.00024712061
550.0 560.0 0.00021345603 0.00020466866 0.00022588191
560.0 570.0 0.00019478932 0.00018484111 0.00020722024
570.0 580.0 0.00018008764 0.00017014468 0.0001879108
580.0 590.0 0.00016288456 0.0001530636 0.00017346714
590.0 600.0 0.00015007769 0.00013913334 0.00015960087


# LO yH {ptmin, ptmax, center, min, max}
-6.0 -5.5 0.0 0.0 0.0
-5.5 -5.0 8.1826177e-05 7.8334442e-05 8.7748275e-05
-5.0 -4.5 0.0077625095 0.0075535318 0.0079220486
-4.5 -4.0 0.080817179 0.080458188 0.080817179
-4.0 -3.5 0.3133479 0.30825408 0.31633533
-3.5 -3.0 0.7293094 0.71032699 0.74128579
-3.0 -2.5 1.2603405 1.2219421 1.287417
-2.5 -2.0 1.8115639 1.7509352 1.8549415
-2.0 -1.5 2.3080916 2.2260883 2.3677828
-1.5 -1.0 2.7065081 2.6074795 2.7790836
-1.0 -0.5 2.9809145 2.8700672 3.0627655
-0.5 0.0 3.1192713 3.0016577 3.2057979
0.0 0.5 3.1188158 3.0014708 3.2054484
0.5 1.0 2.9796765 2.868542 3.061839
1.0 1.5 2.7073782 2.6082471 2.7801108
1.5 2.0 2.3073271 2.2254217 2.3668148
2.0 2.5 1.8129631 1.7524281 1.8565109
2.5 3.0 1.2593491 1.2203434 1.2860972
3.0 3.5 0.72574342 0.70724952 0.73827516
3.5 4.0 0.31339204 0.30813748 0.31620984
4.0 4.5 0.080540126 0.080235878 0.080540126
4.5 5.0 0.0078457723 0.0076605736 0.0080223018
5.0 5.5 7.8204033e-05 7.4953187e-05 8.2001204e-05
5.5 6.0 0.0 0.0 0.0


# NLO cross-section {center, min, max}
14.720966 14.562516 14.926187


# NLO ptH {ptmin, ptmax, center, min, max}
0.0 10.0 0.017472846 0.017091341 0.017864784
10.0 20.0 0.050613287 0.049566072 0.05170593
20.0 30.0 0.078563177 0.077058326 0.08019469
30.0 40.0 0.09918794 0.097485572 0.10113872
40.0 50.0 0.11194068 0.11026232 0.11402462
50.0 60.0 0.11719998 0.11564049 0.11922285
60.0 70.0 0.11618265 0.1147708 0.11807715
70.0 80.0 0.11052082 0.10926298 0.11220115
80.0 90.0 0.10218026 0.10111502 0.10363244
90.0 100.0 0.09207593 0.091195247 0.093313464
100.0 110.0 0.08153101 0.080815067 0.082541333
110.0 120.0 0.071256477 0.070650017 0.072117008
120.0 130.0 0.061615149 0.061150449 0.062257413
130.0 140.0 0.052772531 0.052399322 0.053312418
140.0 150.0 0.045051577 0.044726512 0.045479209
150.0 160.0 0.038285176 0.038065719 0.03861648
160.0 170.0 0.032484201 0.03226278 0.032763857
170.0 180.0 0.027518738 0.027375322 0.027741259
180.0 190.0 0.023298286 0.023169023 0.023455076
190.0 200.0 0.019711146 0.019599404 0.019843126
200.0 210.0 0.016743103 0.016660345 0.016856469
210.0 220.0 0.014199159 0.014128699 0.014281939
220.0 230.0 0.012087334 0.012033004 0.012133754
230.0 240.0 0.010307622 0.010249541 0.010370671
240.0 250.0 0.0088137144 0.0087754297 0.0088681731
250.0 260.0 0.0075428604 0.0075174743 0.0075670235
260.0 270.0 0.0064728339 0.0064423544 0.0065046126
270.0 280.0 0.0055830181 0.00556617 0.0056064173
280.0 290.0 0.00481939 0.0047996044 0.0048373135
290.0 300.0 0.0041750264 0.0041574203 0.0041934115
300.0 310.0 0.0036167655 0.0036060165 0.0036295646
310.0 320.0 0.0031404984 0.0031300394 0.0031563209
320.0 330.0 0.0027402676 0.0027285701 0.0027507782
330.0 340.0 0.0023973193 0.0023925508 0.0024070912
340.0 350.0 0.0021012015 0.0020932876 0.00210759
350.0 360.0 0.0018509499 0.0018444545 0.0018570501
360.0 370.0 0.0016293043 0.0016221071 0.0016380677
370.0 380.0 0.0014426139 0.0014374805 0.0014477152
380.0 390.0 0.0012672336 0.0012653883 0.0012730817
